-219.0,-279.5
-214.5,-278.0
-210.0,-278.5
-206.5,-278.0
-202.0,-278.0
-198.0,-278.0
-194.0,-276.6666666666667
-189.5,-277.0
-186.0,-277.0
-181.5,-276.5
-178.5,-277.0
-174.5,-277.0
-171.0,-277.0
-167.0,-276.0
-163.0,-276.0
-159.5,-275.5
-156.0,-275.0
-153.0,-276.0
-149.5,-276.0
-146.0,-275.0
-142.5,-275.0
-139.0,-274.0
-135.5,-274.0
-132.5,-274.5
-129.0,-274.0
-126.0,-274.0
-122.5,-273.0
-119.5,-273.6666666666667
-116.5,-274.0
-113.5,-274.0
-110.5,-274.0
-107.0,-272.6666666666667
-104.5,-273.0
-101.5,-273.5
-99.0,-274.0
-95.5,-273.0
-92.5,-273.0
-89.5,-273.0
-87.0,-274.0
-84.0,-273.3333333333333
-81.5,-273.0
-78.0,-272.0
-75.5,-273.0
-73.0,-274.0
-70.0,-273.3333333333333
-67.5,-273.0
-64.5,-273.0
-62.0,-273.0
-59.0,-273.0
-56.5,-273.0
-54.0,-272.5
-51.0,-273.0
-48.5,-272.0
-46.0,-273.0
-40.5,-272.0
-38.0,-272.5
-30.0,-273.0
-27.5,-272.0
-25.0,-272.0
-14.5,-272.0
-12.0,-272.3333333333333
-9.5,-272.0
8.0,-272.0
42.0,-271.0
44.5,-271.0
68.5,-270.6666666666667
74.0,-272.0
76.5,-271.0
82.0,-270.0
85.0,-254.16666666666666
87.5,-254.0
94.0,-237.66666666666666
98.0,-227.0
102.5,-223.4
101.5,-222.0
105.0,-215.16666666666666
108.0,-204.66666666666666
111.0,-201.5
115.0,-201.0
119.5,-199.0
121.5,-198.0
125.0,-198.66666666666666
173.5,-271.0
177.5,-273.0
182.0,-272.5
185.5,-273.0
189.5,-273.0
193.0,-273.0
204.5,-272.5
210.5,-275.0
215.0,-275.0
218.0,-274.0
223.0,-275.0
228.5,-275.5
233.0,-276.0
236.0,-275.0
242.5,-277.0
246.0,-276.0
252.5,-278.0
257.0,-278.0
262.0,-277.0
268.5,-279.0
274.0,-280.0
279.0,-279.0
284.5,-278.0
288.5,-278.0
297.0,-281.0
299.5,-278.0
-294.5,-65.5
-292.0,-138.0
-297.5,-281.0
-281.0,-280.5
-269.5,-280.0
-263.0,-279.5
-259.0,-280.0
-254.0,-279.0
-248.5,-279.0
-240.5,-279.5
-226.0,-279.0
-221.0,-278.0
-212.5,-279.0
-207.5,-277.3333333333333
-204.0,-278.0
-195.5,-277.5
-187.5,-277.0
-179.5,-276.0
-176.0,-276.0
-172.5,-277.0
-168.5,-276.0
-165.5,-277.0
-161.5,-277.0
-157.5,-276.0
-154.0,-275.0
-150.5,-275.0
-147.0,-275.5
-143.5,-275.0
-140.0,-275.0
-137.0,-275.0
-133.5,-275.0
-130.0,-274.0
-126.5,-274.0
-123.5,-273.5
-120.5,-273.25
-117.5,-273.25
-114.5,-274.0
-111.5,-274.25
-108.5,-274.0
-105.0,-273.0
-102.0,-273.0
-100.0,-275.0
-96.0,-273.0
-93.5,-273.25
-90.5,-273.25
-88.0,-274.25
-85.0,-274.0
-82.0,-273.0
-79.0,-272.5
-76.0,-273.0
-73.5,-273.5
-70.5,-272.0
-68.0,-273.0
-65.0,-273.0
-62.5,-272.25
-59.5,-273.0
-57.0,-273.0
-54.5,-273.0
-51.5,-273.0
-49.0,-272.0
-43.5,-272.5
-41.0,-272.0
-35.5,-272.0
-33.0,-272.0
-30.5,-272.3333333333333
-22.5,-273.0
-20.0,-272.5
-17.5,-272.0
-7.0,-272.0
-4.5,-272.0
-2.0,-272.0
10.5,-272.0
52.5,-270.5
55.0,-271.0
60.5,-271.5
66.0,-272.0
71.5,-271.0
74.5,-271.0
77.0,-271.0
79.5,-271.0
82.5,-270.5
88.0,-254.25
83.0,-259.6666666666667
91.5,-244.0
93.5,-233.0
96.5,-227.33333333333334
98.5,-227.0
100.5,-226.0
103.5,-221.75
106.0,-206.75
111.5,-201.25
116.5,-202.0
118.0,-200.0
120.0,-199.0
125.5,-198.5
175.0,-271.5
179.0,-272.0
182.5,-272.3333333333333
186.5,-273.0
190.5,-272.6666666666667
202.5,-273.3333333333333
207.5,-275.0
212.0,-274.25
221.0,-274.5
230.5,-277.0
234.0,-276.0
239.0,-275.0
249.0,-277.0
253.5,-276.3333333333333
264.5,-278.0
271.0,-278.5
277.5,-281.0
280.0,-277.3333333333333
291.0,-278.0
298.5,-279.3333333333333
-296.0,-209.0
-290.0,-281.0
-284.5,-282.0
-278.5,-280.5
-273.5,-281.0
-267.5,-279.5
-262.0,-281.0
-257.0,-279.0
-252.0,-279.0
-248.0,-279.3333333333333
-243.0,-279.0
-238.5,-279.0
-233.5,-279.0
-229.0,-279.0
-224.5,-279.0
-220.0,-279.0
-215.5,-278.5
-210.5,-278.0
-203.0,-277.4
-198.5,-277.6666666666667
-190.0,-277.0
-186.5,-277.3333333333333
-182.5,-277.0
-179.0,-278.0
-175.0,-277.0
-167.5,-277.0
-163.5,-276.0
-156.5,-276.0
-143.0,-274.6666666666667
-138.5,-273.0
-136.0,-275.0
-123.0,-274.0
-104.0,-273.0
-98.5,-274.0
-93.0,-274.0
-81.0,-273.5
-78.5,-273.0
-53.5,-273.0
-42.5,-272.0
-32.0,-273.0
-19.0,-273.0
-16.5,-272.0
-6.0,-272.0
-3.5,-272.0
-1.0,-272.0
1.0,-271.5
3.5,-271.5
6.0,-272.0
9.0,-272.0
11.5,-272.0
14.0,-272.0
16.5,-272.0
19.0,-272.0
21.5,-272.0
24.0,-271.0
27.0,-272.0
29.5,-272.5
32.0,-272.0
34.5,-271.0
37.5,-272.0
40.0,-272.0
42.5,-271.0
45.0,-271.0
48.0,-271.0
50.5,-271.5
53.0,-270.5
55.5,-271.0
58.0,-270.0
61.0,-271.5
64.0,-271.0
66.5,-270.5
69.0,-271.0
72.0,-271.0
75.0,-271.0
77.5,-271.0
80.5,-270.6666666666667
86.0,-254.0
88.5,-254.25
94.5,-240.75
85.5,-248.66666666666666
92.0,-249.0
96.0,-229.33333333333334
99.0,-227.0
101.0,-226.0
104.0,-217.25
107.5,-213.0
114.0,-201.33333333333334
117.0,-201.66666666666666
118.5,-200.0
120.5,-199.0
122.0,-198.0
127.0,-197.0
178.5,-271.0
187.0,-273.0
198.5,-273.0
215.5,-273.5
220.0,-273.5
224.0,-273.0
229.0,-274.0
244.0,-275.6666666666667
262.5,-275.0
286.0,-277.4
300.0,-280.5
-300.0,-280.0
-284.0,-280.5
-279.0,-282.0
-268.5,-280.0
-258.0,-279.5
-243.5,-281.0
-234.5,-280.0
-211.5,-278.0
-195.0,-279.0
-191.0,-278.0
-183.0,-276.5
-177.5,-275.0
-174.0,-276.0
-164.5,-276.0
-160.0,-276.0
-152.5,-275.0
-149.0,-275.0
-142.0,-274.0
-132.0,-273.0
-125.5,-273.0
-113.0,-273.0
-98.0,-272.0
-90.0,-274.0
-86.5,-273.0
24.5,-272.0
37.0,-271.0
47.5,-270.0
83.5,-249.0
90.5,-237.66666666666666
109.0,-201.0
174.5,-271.0
225.0,-275.0
235.0,-276.0
238.0,-273.6666666666667
259.5,-277.0
286.5,-278.0
290.5,-277.0
299.0,-280.0
201.0,-20.0
198.0,-81.0
-298.0,-279.5
-286.5,-280.0
-275.5,-280.0
-270.0,-279.0
-264.0,-279.0
-260.0,-279.0
-254.5,-279.0
-245.0,-279.0
-241.0,-280.0
-236.5,-280.0
-231.0,-278.0
-227.0,-279.0
-222.5,-279.0
-217.0,-278.0
-213.5,-278.0
-209.0,-278.0
-204.5,-277.0
-200.0,-277.0
-196.5,-277.0
-193.0,-278.0
-184.5,-277.0
-181.0,-277.0
-177.0,-277.0
-173.5,-277.0
-162.5,-276.0
-131.0,-274.0
-121.0,-273.0
-112.0,-273.0
-109.5,-273.5
-103.5,-274.0
-97.0,-273.0
-94.5,-274.0
-91.5,-273.0
-83.0,-273.0
-80.0,-273.0
-77.0,-273.0
-74.5,-273.0
-71.5,-272.0
-69.0,-273.0
-66.0,-273.0
-63.5,-272.0
-61.0,-273.0
-58.0,-272.0
-55.5,-273.0
-52.5,-271.5
-50.0,-272.0
-47.5,-272.0
-44.5,-273.0
-42.0,-272.5
-39.0,-272.0
-36.5,-272.0
-34.0,-272.0
-31.5,-273.0
-29.0,-272.5
-26.0,-272.0
-23.5,-272.0
-21.0,-273.0
-18.5,-273.0
-16.0,-272.0
-13.5,-272.0
-10.5,-272.5
-8.0,-272.0
-5.5,-272.0
-3.0,-271.5
-0.5,-271.5
1.5,-271.5
4.5,-272.0
7.0,-271.0
9.5,-272.0
12.0,-272.0
14.5,-272.0
17.0,-272.0
19.5,-272.0
22.5,-272.0
25.0,-272.5
27.5,-272.0
30.0,-272.0
32.5,-272.0
35.5,-272.0
38.0,-271.5
40.5,-271.0
43.0,-271.0
45.5,-271.0
48.5,-271.0
51.0,-272.0
53.5,-270.5
56.5,-271.0
59.0,-270.5
61.5,-271.0
64.5,-271.5
67.0,-270.5
70.0,-271.5
72.5,-271.0
75.5,-271.0
78.0,-270.0
89.0,-254.5
97.0,-227.5
99.5,-227.0
123.0,-198.0
216.0,-273.0
220.5,-274.0
224.5,-273.0
230.0,-275.0
248.0,-274.0
259.0,-276.0
263.0,-275.3333333333333
270.5,-277.0
276.0,-278.0
289.5,-275.6666666666667
-279.5,-280.0
-242.5,-277.0
-239.5,-279.0
-234.0,-278.0
-229.5,-278.0
-220.5,-278.6666666666667
-216.5,-278.0
-194.5,-276.0
-191.5,-277.0
-187.0,-276.0
-171.5,-275.0
-168.0,-275.0
-160.5,-275.0
-157.0,-275.0
-153.5,-274.0
-139.5,-274.0
-136.5,-274.0
-129.5,-273.0
-99.5,-274.0
-84.5,-273.0
-38.5,-273.0
26.5,-272.0
39.5,-272.0
95.5,-232.0
178.0,-271.0
190.0,-273.0
194.0,-273.0
206.5,-273.0
211.5,-274.0
223.5,-274.0
237.0,-274.0
247.0,-275.0
275.0,-278.0
-292.5,-67.0
-295.0,-280.0
-277.5,-279.0
-273.0,-279.0
-256.5,-278.0
-247.5,-278.0
-224.0,-277.0
-211.0,-277.0
-199.0,-277.0
-190.5,-276.0
-175.5,-276.0
-172.0,-276.0
-164.0,-275.0
-146.5,-275.0
-133.0,-274.0
-96.5,-273.0
-79.5,-273.0
-76.5,-273.0
-71.0,-273.0
-68.5,-274.0
-65.5,-273.0
-60.0,-273.0
-52.0,-273.0
-46.5,-273.0
-44.0,-272.5
-36.0,-272.0
-33.5,-272.0
-31.0,-273.0
-28.0,-272.0
-25.5,-272.0
-23.0,-273.0
-20.5,-272.5
-15.0,-272.0
-12.5,-272.5
-10.0,-272.0
-7.5,-272.0
-5.0,-272.0
-2.5,-271.5
0.0,-271.5
2.5,-271.0
5.0,-272.0
7.5,-272.0
10.0,-272.0
12.5,-271.5
15.0,-272.0
18.0,-272.0
20.5,-272.0
23.0,-271.5
25.5,-271.0
28.0,-272.0
30.5,-272.0
33.5,-271.5
36.0,-271.0
38.5,-271.5
41.0,-271.0
43.5,-271.0
46.5,-271.5
49.0,-270.5
51.5,-271.0
54.0,-270.0
57.0,-271.0
59.5,-270.5
62.5,-271.0
65.0,-271.0
70.5,-271.0
73.0,-271.3333333333333
78.5,-270.3333333333333
84.0,-263.0
123.5,-198.33333333333334
126.5,-199.0
180.0,-271.0
184.0,-272.0
188.5,-273.0
191.5,-272.0
195.5,-272.0
199.5,-272.0
204.0,-273.0
208.0,-273.0
213.5,-274.0
217.0,-274.0
226.0,-274.0
231.0,-275.0
235.5,-275.0
245.0,-275.0
260.0,-276.0
265.0,-276.0
277.0,-278.0
281.0,-277.0
287.5,-278.0
291.5,-276.0
-283.0,-279.0
-267.0,-278.0
-233.0,-278.0
-212.0,-278.0
-108.0,-273.0
115.5,-202.5
180.5,-272.5
183.5,-271.0
192.0,-273.0
209.0,-274.0
217.5,-275.0
222.0,-275.0
232.0,-276.5
240.5,-275.0
250.0,-276.0
255.0,-276.0
265.5,-277.0
272.5,-278.0
278.5,-279.0
292.0,-277.0
202.0,-20.0
-288.5,-282.0
-281.5,-281.0
-271.5,-281.0
-265.0,-280.0
-255.0,-280.0
-250.5,-280.0
-205.5,-279.0
-201.5,-278.0
-197.0,-278.0
-192.5,-277.0
-170.0,-277.0
-166.0,-276.0
-159.0,-276.0
-152.0,-276.0
-145.0,-276.0
-141.5,-275.0
-125.0,-274.0
-106.5,-274.0
-100.5,-274.0
-72.0,-274.0
-66.5,-274.0
35.0,-271.0
46.0,-272.0
62.0,-272.0
81.0,-271.0
227.0,-276.0
244.5,-276.0
254.5,-276.0
